imagenet-a__dinov3_vitb16__paperhp__s2024	running	sp-0014	1	1	2026-07-31T02:38:30	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-a__dinov3_vitb16__paperhp__s2024.log
cub-200__dinov3_vitb16__paperhp__s1993	done	sp-0014	6	1	2026-07-31T02:42:25	  FINAL: avg_acc=91.0%  avg_inc_acc=94.8%  bwt=-0.038  task0=87.1%
imagenet-a__dinov3_vitb16__paperhp__s31337	running	sp-0014	6	1	2026-07-31T02:42:26	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-a__dinov3_vitb16__paperhp__s31337.log
cub-200__dinov3_vitb16__paperhp__s2024	done	sp-0014	5	1	2026-07-31T02:42:26	  FINAL: avg_acc=90.5%  avg_inc_acc=94.7%  bwt=-0.047  task0=94.1%
imagenet-r__dinov3_vitb16__paperhp__s7	running	sp-0014	5	1	2026-07-31T02:42:26	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-r__dinov3_vitb16__paperhp__s7.log
cub-200__dinov3_vitb16__paperhp__s31337	done	sp-0014	0	1	2026-07-31T02:42:26	  FINAL: avg_acc=91.0%  avg_inc_acc=93.6%  bwt=-0.037  task0=88.1%
imagenet-r__dinov3_vitb16__paperhp__s42	running	sp-0014	0	1	2026-07-31T02:42:26	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-r__dinov3_vitb16__paperhp__s42.log
imagenet-a__dinov3_vitb16__paperhp__s42	done	sp-0014	7	1	2026-07-31T02:44:50	  FINAL: avg_acc=73.0%  avg_inc_acc=82.5%  bwt=-0.105  task0=80.8%
imagenet-r__dinov3_vitb16__paperhp__s1993	running	sp-0014	7	1	2026-07-31T02:44:50	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-r__dinov3_vitb16__paperhp__s1993.log
imagenet-a__dinov3_vitb16__paperhp__s2024	done	sp-0014	1	1	2026-07-31T02:47:32	  FINAL: avg_acc=72.2%  avg_inc_acc=81.8%  bwt=-0.094  task0=72.1%
imagenet-a__dinov3_vitb16__paperhp__s1993	done	sp-0014	3	1	2026-07-31T02:47:32	  FINAL: avg_acc=72.1%  avg_inc_acc=81.4%  bwt=-0.106  task0=73.3%
imagenet-r__dinov3_vitb16__paperhp__s2024	running	sp-0014	1	1	2026-07-31T02:47:32	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-r__dinov3_vitb16__paperhp__s2024.log
imagenet-r__dinov3_vitb16__paperhp__s31337	running	sp-0014	3	1	2026-07-31T02:47:32	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-r__dinov3_vitb16__paperhp__s31337.log
imagenet-a__dinov3_vitb16__paperhp__s31337	done	sp-0014	6	1	2026-07-31T02:52:37	  FINAL: avg_acc=73.1%  avg_inc_acc=81.9%  bwt=-0.109  task0=73.3%
omnibenchmark__dinov3_vitb16__paperhp__s7	running	sp-0014	6	1	2026-07-31T02:52:37	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/omnibenchmark__dinov3_vitb16__paperhp__s7.log
imagenet-r__dinov3_vitb16__paperhp__s7	done	sp-0014	5	1	2026-07-31T03:18:44	  FINAL: avg_acc=89.3%  avg_inc_acc=92.9%  bwt=-0.042  task0=88.2%
imagenet-r__dinov3_vitb16__paperhp__s42	done	sp-0014	0	1	2026-07-31T03:18:44	  FINAL: avg_acc=89.0%  avg_inc_acc=93.0%  bwt=-0.042  task0=92.6%
omnibenchmark__dinov3_vitb16__paperhp__s42	running	sp-0014	5	1	2026-07-31T03:18:45	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/omnibenchmark__dinov3_vitb16__paperhp__s42.log
omnibenchmark__dinov3_vitb16__paperhp__s1993	running	sp-0014	0	1	2026-07-31T03:18:45	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/omnibenchmark__dinov3_vitb16__paperhp__s1993.log
imagenet-r__dinov3_vitb16__paperhp__s1993	done	sp-0014	7	1	2026-07-31T03:20:36	  FINAL: avg_acc=89.8%  avg_inc_acc=94.1%  bwt=-0.048  task0=88.7%
omnibenchmark__dinov3_vitb16__paperhp__s2024	running	sp-0014	7	1	2026-07-31T03:20:36	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/omnibenchmark__dinov3_vitb16__paperhp__s2024.log
imagenet-r__dinov3_vitb16__paperhp__s2024	done	sp-0014	1	1	2026-07-31T03:23:46	  FINAL: avg_acc=89.7%  avg_inc_acc=93.9%  bwt=-0.041  task0=91.0%
omnibenchmark__dinov3_vitb16__paperhp__s31337	running	sp-0014	1	1	2026-07-31T03:23:47	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/omnibenchmark__dinov3_vitb16__paperhp__s31337.log
imagenet-r__dinov3_vitb16__paperhp__s31337	done	sp-0014	3	1	2026-07-31T03:23:50	  FINAL: avg_acc=89.6%  avg_inc_acc=93.6%  bwt=-0.038  task0=92.0%
vtab__dinov3_vitb16__paperhp__s7	running	sp-0014	3	1	2026-07-31T03:23:50	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/vtab__dinov3_vitb16__paperhp__s7.log
vtab__dinov3_vitb16__paperhp__s7	done	sp-0014	3	1	2026-07-31T03:29:52	  FINAL: avg_acc=95.2%  avg_inc_acc=97.2%  bwt=-0.038  task0=91.1%
vtab__dinov3_vitb16__paperhp__s42	running	sp-0014	3	1	2026-07-31T03:29:52	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/vtab__dinov3_vitb16__paperhp__s42.log
vtab__dinov3_vitb16__paperhp__s42	done	sp-0014	3	1	2026-07-31T03:35:41	  FINAL: avg_acc=95.1%  avg_inc_acc=97.7%  bwt=-0.030  task0=93.9%
vtab__dinov3_vitb16__paperhp__s1993	running	sp-0014	3	1	2026-07-31T03:35:42	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/vtab__dinov3_vitb16__paperhp__s1993.log
vtab__dinov3_vitb16__paperhp__s1993	done	sp-0014	3	1	2026-07-31T03:41:39	  FINAL: avg_acc=95.1%  avg_inc_acc=97.3%  bwt=-0.026  task0=95.9%
vtab__dinov3_vitb16__paperhp__s2024	running	sp-0014	3	1	2026-07-31T03:41:40	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/vtab__dinov3_vitb16__paperhp__s2024.log
vtab__dinov3_vitb16__paperhp__s2024	done	sp-0014	3	1	2026-07-31T03:47:33	  FINAL: avg_acc=93.5%  avg_inc_acc=96.7%  bwt=-0.041  task0=94.0%
vtab__dinov3_vitb16__paperhp__s31337	running	sp-0014	3	1	2026-07-31T03:47:34	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/vtab__dinov3_vitb16__paperhp__s31337.log
vtab__dinov3_vitb16__paperhp__s31337	done	sp-0014	3	1	2026-07-31T03:53:36	  FINAL: avg_acc=95.2%  avg_inc_acc=97.1%  bwt=-0.028  task0=94.3%
omnibenchmark__dinov3_vitb16__paperhp__s7	done	sp-0014	6	1	2026-07-31T04:14:57	  FINAL: avg_acc=81.2%  avg_inc_acc=89.1%  bwt=-0.095  task0=89.8%
omnibenchmark__dinov3_vitb16__paperhp__s42	done	sp-0014	5	1	2026-07-31T04:39:50	  FINAL: avg_acc=80.6%  avg_inc_acc=88.7%  bwt=-0.094  task0=81.0%
omnibenchmark__dinov3_vitb16__paperhp__s1993	done	sp-0014	0	1	2026-07-31T04:40:04	  FINAL: avg_acc=80.7%  avg_inc_acc=88.9%  bwt=-0.102  task0=73.5%
omnibenchmark__dinov3_vitb16__paperhp__s2024	done	sp-0014	7	1	2026-07-31T04:40:35	  FINAL: avg_acc=82.3%  avg_inc_acc=89.1%  bwt=-0.090  task0=81.3%
omnibenchmark__dinov3_vitb16__paperhp__s31337	done	sp-0014	1	1	2026-07-31T04:46:21	  FINAL: avg_acc=81.5%  avg_inc_acc=90.1%  bwt=-0.092  task0=77.7%
omnibenchmark__dinov3_vitl16__paperhp__s42	done	sp-0010	5	1	2026-07-31T04:55:05	  FINAL: avg_acc=77.9%  avg_inc_acc=86.1%  bwt=-0.110  task0=78.2%
omnibenchmark__dinov3_vitl16__paperhp__s1993	done	sp-0010	4	1	2026-07-31T04:55:33	  FINAL: avg_acc=79.9%  avg_inc_acc=88.5%  bwt=-0.107  task0=71.6%
omnibenchmark__dinov3_vitl16__paperhp__s7	done	sp-0014	2	1	2026-07-31T04:58:55	  FINAL: avg_acc=79.4%  avg_inc_acc=88.1%  bwt=-0.124  task0=87.1%
omnibenchmark__dinov3_vitl16__paperhp__s2024	done	sp-0010	1	1	2026-07-31T05:05:25	  FINAL: avg_acc=81.0%  avg_inc_acc=87.7%  bwt=-0.114  task0=75.6%
omnibenchmark__dinov3_vitl16__paperhp__s31337	done	sp-0014	4	1	2026-07-31T05:08:39	  FINAL: avg_acc=79.1%  avg_inc_acc=88.7%  bwt=-0.125  task0=72.0%
omnibenchmark__dinov3_vith16__paperhp__s7	done	sp-0010	0	1	2026-07-31T07:17:16	  FINAL: avg_acc=18.4%  avg_inc_acc=37.9%  bwt=-0.463  task0=8.2%
omnibenchmark__dinov3_vith16__paperhp__s42	done	sp-0010	6	1	2026-07-31T07:18:20	  FINAL: avg_acc=10.4%  avg_inc_acc=29.4%  bwt=-0.976  task0=0.0%
omnibenchmark__dinov3_vith16__paperhp__s2024	done	sp-0010	7	1	2026-07-31T07:18:27	  FINAL: avg_acc=23.0%  avg_inc_acc=42.9%  bwt=-0.284  task0=22.7%
omnibenchmark__dinov3_vith16__paperhp__s31337	done	sp-0010	2	1	2026-07-31T07:20:05	  FINAL: avg_acc=16.7%  avg_inc_acc=36.7%  bwt=-0.354  task0=17.2%
omnibenchmark__dinov3_vith16__paperhp__s1993	done	sp-0010	3	1	2026-07-31T07:21:04	  FINAL: avg_acc=18.0%  avg_inc_acc=37.8%  bwt=-0.401  task0=6.9%
